file_name,measurement_name,value,number_of_threads,adaptive,model
data_benchmark/hd07.raw,Header size,9,1,0,0
data_benchmark/hd07.raw,Uncompressed file size,262144,1,0,0
data_benchmark/hd08.raw,Compressed file size,128923,1,0,0
data_benchmark/hd08.raw,Compressed data size,128856,1,0,0
data_benchmark/hd08.raw,Block types byte size,0,1,0,0
data_benchmark/hd08.raw,Compressed depth maps size,60,1,0,0
data_benchmark/hd08.raw,Header size,9,1,0,0
data_benchmark/hd08.raw,Uncompressed file size,262144,1,0,0
data_benchmark/hd09.raw,Compressed file size,243510,1,0,0
data_benchmark/hd09.raw,Compressed data size,243420,1,0,0
data_benchmark/hd09.raw,Block types byte size,0,1,0,0
data_benchmark/hd09.raw,Compressed depth maps size,83,1,0,0
data_benchmark/hd09.raw,Header size,9,1,0,0
data_benchmark/hd09.raw,Uncompressed file size,262144,1,0,0
data_benchmark/hd12.raw,Compressed file size,199950,1,0,0
data_benchmark/hd12.raw,Compressed data size,199890,1,0,0
data_benchmark/hd12.raw,Block types byte size,0,1,0,0
data_benchmark/hd12.raw,Compressed depth maps size,53,1,0,0
data_benchmark/hd12.raw,Header size,9,1,0,0
data_benchmark/hd12.raw,Uncompressed file size,262144,1,0,0
data_benchmark/nk01.raw,Compressed file size,244424,1,0,0
data_benchmark/nk01.raw,Compressed data size,244324,1,0,0
data_benchmark/nk01.raw,Block types byte size,0,1,0,0
data_benchmark/nk01.raw,Compressed depth maps size,93,1,0,0
data_benchmark/nk01.raw,Header size,9,1,0,0
data_benchmark/nk01.raw,Uncompressed file size,262144,1,0,0
data_benchmark/df1h.raw,Compressed file size,262145,2,0,0
data_benchmark/df1h.raw,Compressed data size,262144,2,0,0
data_benchmark/df1h.raw,Block types byte size,0,2,0,0
data_benchmark/df1h.raw,Compressed depth maps size,2,2,0,0
data_benchmark/df1h.raw,Header size,1,2,0,0
data_benchmark/df1h.raw,Uncompressed file size,262144,2,0,0
data_benchmark/df1hvx.raw,Compressed file size,97141,2,0,0
data_benchmark/df1hvx.raw,Compressed data size,97074,2,0,0
data_benchmark/df1hvx.raw,Block types byte size,0,2,0,0
data_benchmark/df1hvx.raw,Compressed depth maps size,54,2,0,0
data_benchmark/df1hvx.raw,Header size,11,2,0,0
data_benchmark/df1hvx.raw,Uncompressed file size,262144,2,0,0
data_benchmark/df1v.raw,Compressed file size,2323,2,0,0
data_benchmark/df1v.raw,Compressed data size,2308,2,0,0
data_benchmark/df1v.raw,Block types byte size,0,2,0,0
data_benchmark/df1v.raw,Compressed depth maps size,3,2,0,0
data_benchmark/df1v.raw,Header size,11,2,0,0
data_benchmark/df1v.raw,Uncompressed file size,262144,2,0,0
data_benchmark/hd01.raw,Compressed file size,112305,2,0,0
data_benchmark/hd01.raw,Compressed data size,112212,2,0,0
data_benchmark/hd01.raw,Block types byte size,0,2,0,0
data_benchmark/hd01.raw,Compressed depth maps size,80,2,0,0
data_benchmark/hd01.raw,Header size,11,2,0,0
data_benchmark/hd01.raw,Uncompressed file size,262144,2,0,0
data_benchmark/hd02.raw,Compressed file size,106550,2,0,0
data_benchmark/hd02.raw,Compressed data size,106466,2,0,0
data_benchmark/hd02.raw,Block types byte size,0,2,0,0
data_benchmark/hd02.raw,Compressed depth maps size,71,2,0,0
data_benchmark/hd02.raw,Header size,11,2,0,0
data_benchmark/hd02.raw,Uncompressed file size,262144,2,0,0
data_benchmark/hd07.raw,Compressed file size,156450,2,0,0
data_benchmark/hd07.raw,Compressed data size,156350,2,0,0
data_benchmark/hd07.raw,Block types byte size,0,2,0,0
data_benchmark/hd07.raw,Compressed depth maps size,86,2,0,0
data_benchmark/hd07.raw,Header size,11,2,0,0
data_benchmark/hd07.raw,Uncompressed file size,262144,2,0,0
data_benchmark/hd08.raw,Compressed file size,128934,2,0,0
data_benchmark/hd08.raw,Compressed data size,128860,2,0,0
data_benchmark/hd08.raw,Block types byte size,0,2,0,0
data_benchmark/hd08.raw,Compressed depth maps size,60,2,0,0
data_benchmark/hd08.raw,Header size,11,2,0,0
data_benchmark/hd08.raw,Uncompressed file size,262144,2,0,0
data_benchmark/hd09.raw,Compressed file size,243521,2,0,0
data_benchmark/hd09.raw,Compressed data size,243424,2,0,0
data_benchmark/hd09.raw,Block types byte size,0,2,0,0
data_benchmark/hd09.raw,Compressed depth maps size,83,2,0,0
data_benchmark/hd09.raw,Header size,11,2,0,0
data_benchmark/hd09.raw,Uncompressed file size,262144,2,0,0
data_benchmark/hd12.raw,Compressed file size,199961,2,0,0
data_benchmark/hd12.raw,Compressed data size,199894,2,0,0
data_benchmark/hd12.raw,Block types byte size,0,2,0,0
data_benchmark/hd12.raw,Compressed depth maps size,53,2,0,0
data_benchmark/hd12.raw,Header size,11,2,0,0
data_benchmark/hd12.raw,Uncompressed file size,262144,2,0,0
data_benchmark/nk01.raw,Compressed file size,244433,2,0,0
data_benchmark/nk01.raw,Compressed data size,244326,2,0,0
data_benchmark/nk01.raw,Block types byte size,0,2,0,0
data_benchmark/nk01.raw,Compressed depth maps size,93,2,0,0
data_benchmark/nk01.raw,Header size,11,2,0,0
data_benchmark/nk01.raw,Uncompressed file size,262144,2,0,0
data_benchmark/df1h.raw,Compressed file size,262145,4,0,0
data_benchmark/df1h.raw,Compressed data size,262144,4,0,0
data_benchmark/df1h.raw,Block types byte size,0,4,0,0
data_benchmark/df1h.raw,Compressed depth maps size,2,4,0,0
data_benchmark/df1h.raw,Header size,1,4,0,0
data_benchmark/df1h.raw,Uncompressed file size,262144,4,0,0
data_benchmark/df1hvx.raw,Compressed file size,97147,4,0,0
data_benchmark/df1hvx.raw,Compressed data size,97076,4,0,0
data_benchmark/df1hvx.raw,Block types byte size,0,4,0,0
data_benchmark/df1hvx.raw,Compressed depth maps size,54,4,0,0
data_benchmark/df1hvx.raw,Header size,11,4,0,0
data_benchmark/df1hvx.raw,Uncompressed file size,262144,4,0,0
data_benchmark/df1v.raw,Compressed file size,2329,4,0,0
data_benchmark/df1v.raw,Compressed data size,2312,4,0,0
data_benchmark/df1v.raw,Block types byte size,0,4,0,0
data_benchmark/df1v.raw,Compressed depth maps size,3,4,0,0
data_benchmark/df1v.raw,Header size,11,4,0,0
data_benchmark/df1v.raw,Uncompressed file size,262144,4,0,0
data_benchmark/hd01.raw,Compressed file size,112317,4,0,0
data_benchmark/hd01.raw,Compressed data size,112220,4,0,0
data_benchmark/hd01.raw,Block types byte size,0,4,0,0
data_benchmark/hd01.raw,Compressed depth maps size,80,4,0,0
data_benchmark/hd01.raw,Header size,11,4,0,0
data_benchmark/hd01.raw,Uncompressed file size,262144,4,0,0
data_benchmark/hd02.raw,Compressed file size,106562,4,0,0
data_benchmark/hd02.raw,Compressed data size,106474,4,0,0
data_benchmark/hd02.raw,Block types byte size,0,4,0,0
data_benchmark/hd02.raw,Compressed depth maps size,71,4,0,0
data_benchmark/hd02.raw,Header size,11,4,0,0
data_benchmark/hd02.raw,Uncompressed file size,262144,4,0,0
data_benchmark/hd07.raw,Compressed file size,156459,4,0,0
data_benchmark/hd07.raw,Compressed data size,156356,4,0,0
data_benchmark/hd07.raw,Block types byte size,0,4,0,0
data_benchmark/hd07.raw,Compressed depth maps size,86,4,0,0
data_benchmark/hd07.raw,Header size,11,4,0,0
data_benchmark/hd07.raw,Uncompressed file size,262144,4,0,0
data_benchmark/hd08.raw,Compressed file size,128947,4,0,0
data_benchmark/hd08.raw,Compressed data size,128870,4,0,0
data_benchmark/hd08.raw,Block types byte size,0,4,0,0
data_benchmark/hd08.raw,Compressed depth maps size,60,4,0,0
data_benchmark/hd08.raw,Header size,11,4,0,0
data_benchmark/hd08.raw,Uncompressed file size,262144,4,0,0
data_benchmark/hd09.raw,Compressed file size,243527,4,0,0
data_benchmark/hd09.raw,Compressed data size,243426,4,0,0
data_benchmark/hd09.raw,Block types byte size,0,4,0,0
data_benchmark/hd09.raw,Compressed depth maps size,83,4,0,0
data_benchmark/hd09.raw,Header size,11,4,0,0
data_benchmark/hd09.raw,Uncompressed file size,262144,4,0,0
data_benchmark/hd12.raw,Compressed file size,199972,4,0,0
data_benchmark/hd12.raw,Compressed data size,199902,4,0,0
data_benchmark/hd12.raw,Block types byte size,0,4,0,0
data_benchmark/hd12.raw,Compressed depth maps size,53,4,0,0
data_benchmark/hd12.raw,Header size,11,4,0,0
data_benchmark/hd12.raw,Uncompressed file size,262144,4,0,0
data_benchmark/nk01.raw,Compressed file size,244438,4,0,0
data_benchmark/nk01.raw,Compressed data size,244328,4,0,0
data_benchmark/nk01.raw,Block types byte size,0,4,0,0
data_benchmark/nk01.raw,Compressed depth maps size,93,4,0,0
data_benchmark/nk01.raw,Header size,11,4,0,0
data_benchmark/nk01.raw,Uncompressed file size,262144,4,0,0
data_benchmark/df1h.raw,Compressed file size,262145,8,0,0
data_benchmark/df1h.raw,Compressed data size,262144,8,0,0
data_benchmark/df1h.raw,Block types byte size,0,8,0,0
data_benchmark/df1h.raw,Compressed depth maps size,2,8,0,0
data_benchmark/df1h.raw,Header size,1,8,0,0
data_benchmark/df1h.raw,Uncompressed file size,262144,8,0,0
data_benchmark/df1hvx.raw,Compressed file size,97158,8,0,0
data_benchmark/df1hvx.raw,Compressed data size,97080,8,0,0
data_benchmark/df1hvx.raw,Block types byte size,0,8,0,0
data_benchmark/df1hvx.raw,Compressed depth maps size,54,8,0,0
data_benchmark/df1hvx.raw,Header size,11,8,0,0
data_benchmark/df1hvx.raw,Uncompressed file size,262144,8,0,0
data_benchmark/df1v.raw,Compressed file size,2341,8,0,0
data_benchmark/df1v.raw,Compressed data size,2320,8,0,0
data_benchmark/df1v.raw,Block types byte size,0,8,0,0
data_benchmark/df1v.raw,Compressed depth maps size,3,8,0,0
data_benchmark/df1v.raw,Header size,11,8,0,0
data_benchmark/df1v.raw,Uncompressed file size,262144,8,0,0
data_benchmark/hd01.raw,Compressed file size,112342,8,0,0
data_benchmark/hd01.raw,Compressed data size,112238,8,0,0
data_benchmark/hd01.raw,Block types byte size,0,8,0,0
data_benchmark/hd01.raw,Compressed depth maps size,80,8,0,0
data_benchmark/hd01.raw,Header size,11,8,0,0
data_benchmark/hd01.raw,Uncompressed file size,262144,8,0,0
data_benchmark/hd02.raw,Compressed file size,106587,8,0,0
data_benchmark/hd02.raw,Compressed data size,106492,8,0,0
data_benchmark/hd02.raw,Block types byte size,0,8,0,0
data_benchmark/hd02.raw,Compressed depth maps size,71,8,0,0
data_benchmark/hd02.raw,Header size,11,8,0,0
data_benchmark/hd02.raw,Uncompressed file size,262144,8,0,0
data_benchmark/hd07.raw,Compressed file size,156486,8,0,0
data_benchmark/hd07.raw,Compressed data size,156376,8,0,0
data_benchmark/hd07.raw,Block types byte size,0,8,0,0
data_benchmark/hd07.raw,Compressed depth maps size,86,8,0,0
data_benchmark/hd07.raw,Header size,11,8,0,0
data_benchmark/hd07.raw,Uncompressed file size,262144,8,0,0
data_benchmark/hd08.raw,Compressed file size,128970,8,0,0
data_benchmark/hd08.raw,Compressed data size,128886,8,0,0
data_benchmark/hd08.raw,Block types byte size,0,8,0,0
data_benchmark/hd08.raw,Compressed depth maps size,60,8,0,0
data_benchmark/hd08.raw,Header size,11,8,0,0
data_benchmark/hd08.raw,Uncompressed file size,262144,8,0,0
data_benchmark/hd09.raw,Compressed file size,243546,8,0,0
data_benchmark/hd09.raw,Compressed data size,243438,8,0,0
data_benchmark/hd09.raw,Block types byte size,0,8,0,0
data_benchmark/hd09.raw,Compressed depth maps size,83,8,0,0
data_benchmark/hd09.raw,Header size,11,8,0,0
data_benchmark/hd09.raw,Uncompressed file size,262144,8,0,0
data_benchmark/hd12.raw,Compressed file size,199999,8,0,0
data_benchmark/hd12.raw,Compressed data size,199922,8,0,0
data_benchmark/hd12.raw,Block types byte size,0,8,0,0
data_benchmark/hd12.raw,Compressed depth maps size,53,8,0,0
data_benchmark/hd12.raw,Header size,11,8,0,0
data_benchmark/hd12.raw,Uncompressed file size,262144,8,0,0
data_benchmark/nk01.raw,Compressed file size,244452,8,0,0
data_benchmark/nk01.raw,Compressed data size,244334,8,0,0
data_benchmark/nk01.raw,Block types byte size,0,8,0,0
data_benchmark/nk01.raw,Compressed depth maps size,93,8,0,0
data_benchmark/nk01.raw,Header size,11,8,0,0
data_benchmark/nk01.raw,Uncompressed file size,262144,8,0,0
data_benchmark/df1h.raw,Compressed file size,262145,16,0,0
data_benchmark/df1h.raw,Compressed data size,262144,16,0,0
data_benchmark/df1h.raw,Block types byte size,0,16,0,0
data_benchmark/df1h.raw,Compressed depth maps size,2,16,0,0
data_benchmark/df1h.raw,Header size,1,16,0,0
data_benchmark/df1h.raw,Uncompressed file size,262144,16,0,0
data_benchmark/df1hvx.raw,Compressed file size,97179,16,0,0
data_benchmark/df1hvx.raw,Compressed data size,97088,16,0,0
data_benchmark/df1hvx.raw,Block types byte size,0,16,0,0
data_benchmark/df1hvx.raw,Compressed depth maps size,54,16,0,0
data_benchmark/df1hvx.raw,Header size,11,16,0,0
data_benchmark/df1hvx.raw,Uncompressed file size,262144,16,0,0
data_benchmark/df1v.raw,Compressed file size,2364,16,0,0
data_benchmark/df1v.raw,Compressed data size,2336,16,0,0
data_benchmark/df1v.raw,Block types byte size,0,16,0,0
data_benchmark/df1v.raw,Compressed depth maps size,3,16,0,0
data_benchmark/df1v.raw,Header size,11,16,0,0
data_benchmark/df1v.raw,Uncompressed file size,262144,16,0,0
data_benchmark/hd01.raw,Compressed file size,112393,16,0,0
data_benchmark/hd01.raw,Compressed data size,112276,16,0,0
data_benchmark/hd01.raw,Block types byte size,0,16,0,0
data_benchmark/hd01.raw,Compressed depth maps size,80,16,0,0
data_benchmark/hd01.raw,Header size,11,16,0,0
data_benchmark/hd01.raw,Uncompressed file size,262144,16,0,0
data_benchmark/hd02.raw,Compressed file size,106630,16,0,0
data_benchmark/hd02.raw,Compressed data size,106522,16,0,0
data_benchmark/hd02.raw,Block types byte size,0,16,0,0
data_benchmark/hd02.raw,Compressed depth maps size,71,16,0,0
data_benchmark/hd02.raw,Header size,11,16,0,0
data_benchmark/hd02.raw,Uncompressed file size,262144,16,0,0
data_benchmark/hd07.raw,Compressed file size,156539,16,0,0
data_benchmark/hd07.raw,Compressed data size,156416,16,0,0
data_benchmark/hd07.raw,Block types byte size,0,16,0,0
data_benchmark/hd07.raw,Compressed depth maps size,86,16,0,0
data_benchmark/hd07.raw,Header size,11,16,0,0
data_benchmark/hd07.raw,Uncompressed file size,262144,16,0,0
data_benchmark/hd08.raw,Compressed file size,129017,16,0,0
data_benchmark/hd08.raw,Compressed data size,128920,16,0,0
data_benchmark/hd08.raw,Block types byte size,0,16,0,0
data_benchmark/hd08.raw,Compressed depth maps size,60,16,0,0
data_benchmark/hd08.raw,Header size,11,16,0,0
data_benchmark/hd08.raw,Uncompressed file size,262144,16,0,0
data_benchmark/hd09.raw,Compressed file size,243570,16,0,0
data_benchmark/hd09.raw,Compressed data size,243448,16,0,0
data_benchmark/hd09.raw,Block types byte size,0,16,0,0
data_benchmark/hd09.raw,Compressed depth maps size,83,16,0,0
data_benchmark/hd09.raw,Header size,11,16,0,0
data_benchmark/hd09.raw,Uncompressed file size,262144,16,0,0
data_benchmark/hd12.raw,Compressed file size,200046,16,0,0
data_benchmark/hd12.raw,Compressed data size,199956,16,0,0
data_benchmark/hd12.raw,Block types byte size,0,16,0,0
data_benchmark/hd12.raw,Compressed depth maps size,53,16,0,0
data_benchmark/hd12.raw,Header size,11,16,0,0
data_benchmark/hd12.raw,Uncompressed file size,262144,16,0,0
data_benchmark/nk01.raw,Compressed file size,244472,16,0,0
data_benchmark/nk01.raw,Compressed data size,244340,16,0,0
data_benchmark/nk01.raw,Block types byte size,0,16,0,0
data_benchmark/nk01.raw,Compressed depth maps size,93,16,0,0
data_benchmark/nk01.raw,Header size,11,16,0,0
data_benchmark/nk01.raw,Uncompressed file size,262144,16,0,0
data_benchmark/df1h.raw,Compressed file size,262145,32,0,0
data_benchmark/df1h.raw,Compressed data size,262144,32,0,0
data_benchmark/df1h.raw,Block types byte size,0,32,0,0
data_benchmark/df1h.raw,Compressed depth maps size,2,32,0,0
data_benchmark/df1h.raw,Header size,1,32,0,0
data_benchmark/df1h.raw,Uncompressed file size,262144,32,0,0
data_benchmark/df1hvx.raw,Compressed file size,97221,32,0,0
data_benchmark/df1hvx.raw,Compressed data size,97106,32,0,0
data_benchmark/df1hvx.raw,Block types byte size,0,32,0,0
data_benchmark/df1hvx.raw,Compressed depth maps size,54,32,0,0
data_benchmark/df1hvx.raw,Header size,11,32,0,0
data_benchmark/df1hvx.raw,Uncompressed file size,262144,32,0,0
data_benchmark/df1v.raw,Compressed file size,2408,32,0,0
data_benchmark/df1v.raw,Compressed data size,2368,32,0,0
data_benchmark/df1v.raw,Block types byte size,0,32,0,0
data_benchmark/df1v.raw,Compressed depth maps size,3,32,0,0
data_benchmark/df1v.raw,Header size,11,32,0,0
data_benchmark/df1v.raw,Uncompressed file size,262144,32,0,0
data_benchmark/hd01.raw,Compressed file size,112491,32,0,0
data_benchmark/hd01.raw,Compressed data size,112350,32,0,0
data_benchmark/hd01.raw,Block types byte size,0,32,0,0
data_benchmark/hd01.raw,Compressed depth maps size,80,32,0,0
data_benchmark/hd01.raw,Header size,11,32,0,0
data_benchmark/hd01.raw,Uncompressed file size,262144,32,0,0
data_benchmark/hd02.raw,Compressed file size,106726,32,0,0
data_benchmark/hd02.raw,Compressed data size,106594,32,0,0
data_benchmark/hd02.raw,Block types byte size,0,32,0,0
data_benchmark/hd02.raw,Compressed depth maps size,71,32,0,0
data_benchmark/hd02.raw,Header size,11,32,0,0
data_benchmark/hd02.raw,Uncompressed file size,262144,32,0,0
data_benchmark/hd07.raw,Compressed file size,156639,32,0,0
data_benchmark/hd07.raw,Compressed data size,156492,32,0,0
data_benchmark/hd07.raw,Block types byte size,0,32,0,0
data_benchmark/hd07.raw,Compressed depth maps size,86,32,0,0
data_benchmark/hd07.raw,Header size,11,32,0,0
data_benchmark/hd07.raw,Uncompressed file size,262144,32,0,0
data_benchmark/hd08.raw,Compressed file size,129119,32,0,0
data_benchmark/hd08.raw,Compressed data size,128998,32,0,0
data_benchmark/hd08.raw,Block types byte size,0,32,0,0
data_benchmark/hd08.raw,Compressed depth maps size,60,32,0,0
data_benchmark/hd08.raw,Header size,11,32,0,0
data_benchmark/hd08.raw,Uncompressed file size,262144,32,0,0
data_benchmark/hd09.raw,Compressed file size,243630,32,0,0
data_benchmark/hd09.raw,Compressed data size,243482,32,0,0
data_benchmark/hd09.raw,Block types byte size,0,32,0,0
data_benchmark/hd09.raw,Compressed depth maps size,83,32,0,0
data_benchmark/hd09.raw,Header size,11,32,0,0
data_benchmark/hd09.raw,Uncompressed file size,262144,32,0,0
data_benchmark/hd12.raw,Compressed file size,200138,32,0,0
data_benchmark/hd12.raw,Compressed data size,200024,32,0,0
data_benchmark/hd12.raw,Block types byte size,0,32,0,0
data_benchmark/hd12.raw,Compressed depth maps size,53,32,0,0
data_benchmark/hd12.raw,Header size,11,32,0,0
data_benchmark/hd12.raw,Uncompressed file size,262144,32,0,0
data_benchmark/nk01.raw,Compressed file size,244512,32,0,0
data_benchmark/nk01.raw,Compressed data size,244354,32,0,0
data_benchmark/nk01.raw,Block types byte size,0,32,0,0
data_benchmark/nk01.raw,Compressed depth maps size,93,32,0,0
data_benchmark/nk01.raw,Header size,11,32,0,0
data_benchmark/nk01.raw,Uncompressed file size,262144,32,0,0
data_benchmark/df1h.raw,Compressed file size,65804,1,1,0
data_benchmark/df1h.raw,Compressed data size,65538,1,1,0
data_benchmark/df1h.raw,Block types byte size,256,1,1,0
data_benchmark/df1h.raw,Header size,9,1,1,0
data_benchmark/df1h.raw,Compressed depth maps size,3,1,1,0
data_benchmark/df1h.raw,Minor diagonal zig-zag traversals,0,1,1,0
data_benchmark/df1h.raw,Major diagonal zig-zag traversals,0,1,1,0
data_benchmark/df1h.raw,Vertical zig-zag traversals,1024,1,1,0
data_benchmark/df1h.raw,Horizontal zig-zag traversals,0,1,1,0
data_benchmark/df1h.raw,Uncompressed file size,262144,1,1,0
data_benchmark/df1hvx.raw,Compressed file size,76391,1,1,0
data_benchmark/df1hvx.raw,Compressed data size,76074,1,1,0
data_benchmark/df1hvx.raw,Block types byte size,256,1,1,0
data_benchmark/df1hvx.raw,Header size,9,1,1,0
data_benchmark/df1hvx.raw,Compressed depth maps size,54,1,1,0
data_benchmark/df1hvx.raw,Minor diagonal zig-zag traversals,0,1,1,0
data_benchmark/df1hvx.raw,Major diagonal zig-zag traversals,0,1,1,0
data_benchmark/df1hvx.raw,Vertical zig-zag traversals,484,1,1,0
data_benchmark/df1hvx.raw,Horizontal zig-zag traversals,540,1,1,0
data_benchmark/df1hvx.raw,Uncompressed file size,262144,1,1,0
data_benchmark/df1v.raw,Compressed file size,65804,1,1,0
data_benchmark/df1v.raw,Compressed data size,65538,1,1,0
data_benchmark/df1v.raw,Block types byte size,256,1,1,0
data_benchmark/df1v.raw,Header size,9,1,1,0
data_benchmark/df1v.raw,Compressed depth maps size,3,1,1,0
data_benchmark/df1v.raw,Minor diagonal zig-zag traversals,0,1,1,0
data_benchmark/df1v.raw,Major diagonal zig-zag traversals,0,1,1,0
data_benchmark/df1v.raw,Vertical zig-zag traversals,0,1,1,0
data_benchmark/df1v.raw,Horizontal zig-zag traversals,1024,1,1,0
data_benchmark/df1v.raw,Uncompressed file size,262144,1,1,0
data_benchmark/hd01.raw,Compressed file size,110505,1,1,0
data_benchmark/hd01.raw,Compressed data size,110162,1,1,0
data_benchmark/hd01.raw,Block types byte size,256,1,1,0
data_benchmark/hd01.raw,Header size,9,1,1,0
data_benchmark/hd01.raw,Compressed depth maps size,80,1,1,0
data_benchmark/hd01.raw,Minor diagonal zig-zag traversals,36,1,1,0
data_benchmark/hd01.raw,Major diagonal zig-zag traversals,79,1,1,0
data_benchmark/hd01.raw,Vertical zig-zag traversals,214,1,1,0
data_benchmark/hd01.raw,Horizontal zig-zag traversals,695,1,1,0
data_benchmark/hd01.raw,Uncompressed file size,262144,1,1,0
data_benchmark/hd02.raw,Compressed file size,104746,1,1,0
data_benchmark/hd02.raw,Compressed data size,104412,1,1,0
data_benchmark/hd02.raw,Block types byte size,256,1,1,0
data_benchmark/hd02.raw,Header size,9,1,1,0
data_benchmark/hd02.raw,Compressed depth maps size,71,1,1,0
data_benchmark/hd02.raw,Minor diagonal zig-zag traversals,49,1,1,0
data_benchmark/hd02.raw,Major diagonal zig-zag traversals,80,1,1,0
data_benchmark/hd02.raw,Vertical zig-zag traversals,216,1,1,0
data_benchmark/hd02.raw,Horizontal zig-zag traversals,679,1,1,0
data_benchmark/hd02.raw,Uncompressed file size,262144,1,1,0
data_benchmark/hd07.raw,Compressed file size,154477,1,1,0
data_benchmark/hd07.raw,Compressed data size,154128,1,1,0
data_benchmark/hd07.raw,Block types byte size,256,1,1,0
data_benchmark/hd07.raw,Header size,9,1,1,0
data_benchmark/hd07.raw,Compressed depth maps size,86,1,1,0
data_benchmark/hd07.raw,Minor diagonal zig-zag traversals,182,1,1,0
data_benchmark/hd07.raw,Major diagonal zig-zag traversals,334,1,1,0
data_benchmark/hd07.raw,Vertical zig-zag traversals,127,1,1,0
data_benchmark/hd07.raw,Horizontal zig-zag traversals,381,1,1,0
data_benchmark/hd07.raw,Uncompressed file size,262144,1,1,0
data_benchmark/hd08.raw,Compressed file size,125789,1,1,0
data_benchmark/hd08.raw,Compressed data size,125466,1,1,0
data_benchmark/hd08.raw,Block types byte size,256,1,1,0
data_benchmark/hd08.raw,Header size,9,1,1,0
data_benchmark/hd08.raw,Compressed depth maps size,60,1,1,0
data_benchmark/hd08.raw,Minor diagonal zig-zag traversals,123,1,1,0
data_benchmark/hd08.raw,Major diagonal zig-zag traversals,193,1,1,0
data_benchmark/hd08.raw,Vertical zig-zag traversals,209,1,1,0
data_benchmark/hd08.raw,Horizontal zig-zag traversals,499,1,1,0
data_benchmark/hd08.raw,Uncompressed file size,262144,1,1,0
data_benchmark/hd09.raw,Compressed file size,240826,1,1,0
data_benchmark/hd09.raw,Compressed data size,240480,1,1,0
data_benchmark/hd09.raw,Block types byte size,256,1,1,0
data_benchmark/hd09.raw,Header size,9,1,1,0
data_benchmark/hd09.raw,Compressed depth maps size,83,1,1,0
data_benchmark/hd09.raw,Minor diagonal zig-zag traversals,239,1,1,0
data_benchmark/hd09.raw,Major diagonal zig-zag traversals,339,1,1,0
data_benchmark/hd09.raw,Vertical zig-zag traversals,246,1,1,0
data_benchmark/hd09.raw,Horizontal zig-zag traversals,200,1,1,0
data_benchmark/hd09.raw,Uncompressed file size,262144,1,1,0
data_benchmark/hd12.raw,Compressed file size,196382,1,1,0
data_benchmark/hd12.raw,Compressed data size,196066,1,1,0
data_benchmark/hd12.raw,Block types byte size,256,1,1,0
data_benchmark/hd12.raw,Header size,9,1,1,0
data_benchmark/hd12.raw,Compressed depth maps size,53,1,1,0
data_benchmark/hd12.raw,Minor diagonal zig-zag traversals,172,1,1,0
data_benchmark/hd12.raw,Major diagonal zig-zag traversals,301,1,1,0
data_benchmark/hd12.raw,Vertical zig-zag traversals,182,1,1,0
data_benchmark/hd12.raw,Horizontal zig-zag traversals,369,1,1,0
data_benchmark/hd12.raw,Uncompressed file size,262144,1,1,0
data_benchmark/nk01.raw,Compressed file size,244296,1,1,0
data_benchmark/nk01.raw,Compressed data size,243940,1,1,0
data_benchmark/nk01.raw,Block types byte size,256,1,1,0
data_benchmark/nk01.raw,Header size,9,1,1,0
data_benchmark/nk01.raw,Compressed depth maps size,93,1,1,0
data_benchmark/nk01.raw,Minor diagonal zig-zag traversals,22,1,1,0
